,INDEX,PARENT1,MSTATUS,SEX,EDUCATION,JOB,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY,INCOME,HOME_VAL,BLUEBOOK,OLDCLAIM,KIDSDRIV,AGE,HOMEKIDS,YOJ,TRAVTIME,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,TARGET_FLAG
3423,4317,0,1,1,2,2,0,2,1,0,0,7.0,7.0,11750.0,0.0,1,7.0,3,7.0,44,4,0,0,7.0,0
3424,4318,0,1,0,4,5,0,3,1,0,0,10.0,10.0,20820.0,0.0,0,10.0,0,10.0,7,3,0,1,10.0,0
3425,4319,0,1,1,1,7,1,5,1,0,1,1.0,1.0,8950.0,0.0,0,1.0,0,1.0,142,4,0,1,1.0,0
3426,4320,1,0,0,2,2,0,1,1,0,1,1.0,1.0,18780.0,0.0,0,1.0,4,1.0,31,11,0,0,1.0,0
3427,4321,0,0,1,1,1,1,1,1,0,1,1.0,1.0,16520.0,0.0,0,1.0,0,1.0,13,1,0,0,1.0,0
3428,4323,0,0,1,2,8,0,1,1,1,0,1.0,1.0,6600.0,27503.0,0,1.0,0,1.0,23,1,4,1,1.0,1
3429,4325,0,0,0,4,5,1,5,1,0,0,18.0,18.0,26910.0,6494.0,0,18.0,0,18.0,32,3,1,0,18.0,0
3430,4326,0,1,1,3,8,1,1,1,0,1,1.0,1.0,5600.0,0.0,3,1.0,3,1.0,58,1,0,0,1.0,0
3431,4327,0,1,1,2,2,0,2,1,0,0,1.0,1.0,13290.0,1852.0,0,1.0,1,1.0,26,11,2,5,1.0,0
3432,4329,0,1,1,0,3,0,1,1,0,0,16.0,16.0,1500.0,0.0,1,16.0,3,16.0,35,1,0,0,16.0,1
3433,4330,0,1,1,2,8,0,1,1,0,1,7.0,7.0,9960.0,0.0,0,7.0,2,7.0,55,1,0,0,7.0,1
3434,4332,0,1,1,4,0,0,2,1,0,0,1.0,1.0,10580.0,7588.0,0,1.0,0,1.0,36,7,3,6,1.0,0
3435,4333,0,1,1,2,7,0,1,1,1,0,1.0,1.0,5410.0,22598.0,0,1.0,1,1.0,16,1,3,8,1.0,0
3436,4334,0,0,1,2,2,0,1,1,0,0,8.0,8.0,10190.0,0.0,0,8.0,0,8.0,16,1,0,1,8.0,1
3437,4336,0,0,0,4,6,1,4,1,0,1,19.0,19.0,38440.0,0.0,0,19.0,0,19.0,21,4,0,0,19.0,0
3438,4339,0,0,1,0,3,0,0,1,0,0,11.0,11.0,22500.0,0.0,0,11.0,0,11.0,9,1,0,0,11.0,0
3439,4340,0,1,1,4,5,1,3,1,0,0,14.0,14.0,29940.0,0.0,0,14.0,0,14.0,34,6,0,1,14.0,0
3440,4341,0,0,0,3,5,1,5,0,0,0,11.0,11.0,11800.0,1437.0,0,11.0,0,11.0,15,7,2,0,11.0,0
3441,4342,0,1,0,1,1,1,5,0,0,0,6.0,6.0,7250.0,0.0,0,6.0,0,6.0,55,8,0,1,6.0,1
3442,4344,1,0,1,4,4,0,2,1,0,0,16.0,16.0,13170.0,3338.0,1,16.0,1,16.0,12,4,1,6,16.0,0
3443,4345,0,1,1,0,7,0,1,1,0,0,15.0,15.0,24020.0,0.0,0,15.0,0,15.0,33,1,0,0,15.0,1
3444,4346,1,0,1,3,0,0,1,1,0,0,8.0,8.0,16360.0,6720.0,0,8.0,1,8.0,25,4,1,1,8.0,0
3445,4348,1,0,0,3,2,0,0,0,0,0,6.0,6.0,16500.0,0.0,0,6.0,1,6.0,53,13,0,0,6.0,1
3446,4349,0,0,1,1,8,1,2,1,0,1,1.0,1.0,6570.0,0.0,0,1.0,0,1.0,28,15,0,0,1.0,0
3447,4350,0,1,1,1,2,0,2,1,0,1,1.0,1.0,5640.0,0.0,0,1.0,1,1.0,24,7,0,1,1.0,0
3448,4351,0,1,0,0,3,0,0,1,0,0,14.0,14.0,29640.0,0.0,0,14.0,0,14.0,31,1,0,1,14.0,0
3449,4352,0,0,1,4,4,0,2,1,0,0,16.0,16.0,6900.0,0.0,0,16.0,0,16.0,41,6,0,1,16.0,0
3450,4353,0,1,1,1,8,0,1,1,1,0,7.0,7.0,6000.0,29651.0,0,7.0,0,7.0,34,4,2,8,7.0,1
3451,4354,0,1,1,0,3,0,0,1,0,0,18.0,18.0,30930.0,0.0,0,18.0,1,18.0,44,1,0,2,18.0,0
3452,4356,1,0,0,2,1,0,0,1,0,0,6.0,6.0,14070.0,1128.0,0,6.0,2,6.0,42,10,1,0,6.0,0
3453,4358,1,0,1,1,1,0,5,1,0,1,1.0,1.0,19960.0,0.0,0,1.0,3,1.0,28,1,0,0,1.0,0
3454,4360,0,0,1,1,1,1,0,1,0,0,6.0,6.0,14520.0,0.0,0,6.0,0,6.0,37,15,0,0,6.0,1
3455,4361,0,0,0,3,0,1,3,0,0,0,10.0,10.0,18660.0,0.0,0,10.0,0,10.0,22,4,0,0,10.0,0
3456,4363,0,1,0,1,1,1,0,0,0,0,1.0,1.0,21020.0,0.0,2,1.0,2,1.0,41,1,0,0,1.0,1
3457,4364,0,0,1,4,4,0,1,1,0,0,17.0,17.0,11960.0,0.0,0,17.0,0,17.0,32,1,0,1,17.0,1
3458,4365,0,0,0,1,1,1,2,0,0,0,7.0,7.0,10000.0,0.0,0,7.0,0,7.0,31,1,0,0,7.0,0
3459,4366,0,1,0,1,8,0,3,0,0,0,1.0,1.0,20770.0,0.0,0,1.0,3,1.0,39,1,0,6,1.0,1
3460,4367,0,1,1,1,1,1,0,1,0,0,1.0,1.0,21280.0,0.0,0,1.0,0,1.0,16,1,0,0,1.0,0
3461,4369,0,1,0,1,1,1,3,1,0,0,9.0,9.0,19960.0,3960.0,0,9.0,0,9.0,73,1,4,8,9.0,1
3462,4370,0,1,0,3,1,0,3,0,0,0,1.0,1.0,17210.0,0.0,0,1.0,0,1.0,30,4,0,0,1.0,0
3463,4371,1,0,1,3,5,0,1,1,0,0,8.0,8.0,4700.0,0.0,0,8.0,3,8.0,12,10,0,0,8.0,1
3464,4372,0,0,1,3,7,0,5,1,1,1,8.0,8.0,25250.0,0.0,0,8.0,0,8.0,16,1,0,0,8.0,0
3465,4373,0,1,1,2,8,0,1,1,1,0,6.0,6.0,4120.0,0.0,0,6.0,1,6.0,27,4,0,1,6.0,1
3466,4376,1,0,1,1,7,0,1,1,0,1,5.0,5.0,6320.0,2434.0,2,5.0,3,5.0,49,1,2,4,5.0,0
3467,4377,0,1,0,4,6,0,0,1,0,0,7.0,7.0,15000.0,7323.0,2,7.0,2,7.0,47,1,1,3,7.0,0
3468,4379,0,1,1,4,4,0,2,1,0,0,10.0,10.0,14220.0,0.0,0,10.0,0,10.0,26,1,0,1,10.0,0
3469,4380,1,0,0,2,2,0,0,1,0,0,5.0,5.0,6360.0,0.0,0,5.0,2,5.0,14,10,0,0,5.0,1
3470,4382,0,0,0,0,3,0,0,0,0,0,20.0,20.0,13820.0,0.0,0,20.0,0,20.0,33,6,0,0,20.0,0
3471,4383,0,1,1,3,7,0,1,1,0,1,6.0,6.0,6100.0,0.0,0,6.0,0,6.0,5,1,0,0,6.0,0
3472,4384,0,1,0,2,2,0,0,1,0,1,1.0,1.0,18870.0,0.0,0,1.0,0,1.0,51,11,0,0,1.0,0
3473,4385,0,1,1,3,0,0,2,1,0,0,9.0,9.0,4900.0,0.0,0,9.0,1,9.0,16,10,0,0,9.0,0
3474,4386,0,1,1,3,1,1,1,1,0,0,10.0,10.0,15480.0,0.0,1,10.0,1,10.0,5,7,0,0,10.0,0
3475,4388,0,1,0,2,1,0,0,0,0,0,1.0,1.0,11990.0,1188.0,2,1.0,3,1.0,32,4,1,1,1.0,0
3476,4389,0,1,1,1,8,0,1,1,0,0,1.0,1.0,9900.0,3986.0,1,1.0,3,1.0,9,3,3,4,1.0,0
3477,4390,0,0,0,0,3,0,3,0,0,0,12.0,12.0,17810.0,0.0,0,12.0,0,12.0,23,7,0,0,12.0,0
3478,4391,0,1,0,1,1,1,5,1,0,0,1.0,1.0,5620.0,10383.0,0,1.0,0,1.0,33,4,2,5,1.0,0
3479,4392,0,1,1,1,1,1,1,1,0,0,9.0,9.0,12100.0,0.0,0,9.0,0,9.0,41,13,0,2,9.0,0
3480,4393,0,1,1,4,4,0,1,1,0,0,13.0,13.0,13960.0,5006.0,1,13.0,3,13.0,5,1,3,0,13.0,0
3481,4394,0,1,1,2,2,0,2,1,0,0,1.0,1.0,8160.0,0.0,1,1.0,2,1.0,47,17,0,1,1.0,0
3482,4395,0,1,1,4,4,0,1,1,0,0,14.0,14.0,13980.0,3631.0,0,14.0,0,14.0,38,4,1,0,14.0,0
3483,4396,0,1,1,0,6,1,3,1,0,0,16.0,16.0,41280.0,0.0,0,16.0,0,16.0,23,1,0,1,16.0,0
3484,4397,0,1,0,3,2,0,0,0,0,0,5.0,5.0,6970.0,0.0,0,5.0,3,5.0,58,6,0,0,5.0,1
3485,4398,0,1,1,4,4,0,0,1,0,0,10.0,10.0,19470.0,32145.0,0,10.0,0,10.0,37,6,1,4,10.0,0
3486,4399,1,0,1,1,2,0,0,1,0,0,1.0,1.0,9260.0,0.0,1,1.0,1,1.0,54,1,0,1,1.0,0
3487,4401,1,0,0,2,1,0,0,0,0,0,1.0,1.0,19330.0,3869.0,3,1.0,3,1.0,32,6,3,2,1.0,0
3488,4402,0,1,0,0,3,0,0,1,0,0,6.0,6.0,28570.0,0.0,0,6.0,0,6.0,32,1,0,0,6.0,0
3489,4403,0,0,1,3,1,1,1,1,0,0,1.0,1.0,14880.0,0.0,0,1.0,0,1.0,25,4,0,0,1.0,1
3490,4404,0,1,0,3,1,1,0,0,0,0,13.0,13.0,14080.0,7419.0,0,13.0,0,13.0,31,1,1,3,13.0,0
3491,4405,0,0,0,4,4,0,0,1,0,0,8.0,8.0,4200.0,13591.0,0,8.0,0,8.0,34,1,1,4,8.0,0
3492,4406,0,1,1,4,5,0,2,1,0,0,8.0,8.0,22520.0,0.0,0,8.0,0,8.0,23,9,0,0,8.0,0
3493,4407,0,0,1,4,0,0,1,1,0,0,8.0,8.0,18080.0,0.0,0,8.0,0,8.0,38,11,0,0,8.0,0
3494,4408,0,0,0,3,5,0,0,0,0,0,4.0,4.0,19740.0,4447.0,0,4.0,0,4.0,74,6,3,0,4.0,0
3495,4409,1,0,0,1,8,1,0,0,0,1,8.0,8.0,3320.0,6117.0,0,8.0,1,8.0,44,6,3,1,8.0,0
3496,4410,0,1,1,1,1,1,1,1,0,1,1.0,1.0,12110.0,0.0,0,1.0,0,1.0,29,1,0,0,1.0,0
3497,4411,1,0,1,2,7,0,1,1,0,0,1.0,1.0,9330.0,0.0,0,1.0,2,1.0,23,4,0,1,1.0,1
3498,4412,1,0,0,1,8,1,4,1,0,0,1.0,1.0,31040.0,7343.0,0,1.0,1,1.0,56,1,2,4,1.0,1
3499,4413,0,0,0,1,5,1,3,0,0,0,8.0,8.0,19080.0,6162.0,0,8.0,0,8.0,13,6,2,6,8.0,0
3500,4414,0,0,0,3,0,0,0,0,0,0,13.0,13.0,12460.0,0.0,0,13.0,0,13.0,9,6,0,0,13.0,0
3501,4415,1,0,0,1,1,1,0,0,0,0,8.0,8.0,7080.0,26827.0,2,8.0,3,8.0,20,7,4,3,8.0,0
3502,4416,1,0,1,3,8,0,1,1,1,0,10.0,10.0,9270.0,0.0,0,10.0,1,10.0,50,9,0,0,10.0,1
3503,4417,0,1,0,2,2,0,3,0,0,0,7.0,7.0,16390.0,0.0,0,7.0,0,7.0,15,6,0,0,7.0,0
3504,4418,0,0,0,0,3,0,0,0,0,0,16.0,16.0,1500.0,1155.0,0,16.0,0,16.0,18,1,3,8,16.0,0
3505,4419,0,1,1,0,3,0,3,1,0,0,9.0,9.0,35600.0,0.0,0,9.0,0,9.0,43,6,0,3,9.0,0
3506,4420,0,1,0,1,1,1,4,0,0,1,7.0,7.0,33220.0,0.0,0,7.0,1,7.0,55,1,0,2,7.0,0
3507,4421,1,0,1,2,7,0,5,1,0,0,1.0,1.0,12510.0,0.0,2,1.0,3,1.0,19,1,0,6,1.0,1
3508,4422,0,1,0,3,8,1,5,0,0,0,15.0,15.0,6400.0,7399.0,0,15.0,0,15.0,24,4,2,1,15.0,0
3509,4425,0,0,0,1,5,1,4,0,0,0,8.0,8.0,24170.0,0.0,0,8.0,0,8.0,36,1,0,0,8.0,0
3510,4426,1,0,0,3,5,0,5,0,0,0,1.0,1.0,11280.0,8835.0,1,1.0,1,1.0,10,7,2,1,1.0,0
3511,4427,0,1,1,1,7,1,1,1,0,0,1.0,1.0,18150.0,0.0,0,1.0,0,1.0,57,1,0,5,1.0,1
3512,4429,0,0,0,1,1,1,4,1,0,0,1.0,1.0,29070.0,0.0,0,1.0,0,1.0,18,21,0,2,1.0,0
3513,4430,0,1,0,4,4,0,1,1,0,0,13.0,13.0,24070.0,30807.0,1,13.0,0,13.0,60,3,1,7,13.0,0
3514,4431,1,0,1,3,2,0,2,1,0,0,7.0,7.0,31960.0,5827.0,1,7.0,2,7.0,37,1,3,4,7.0,1
3515,4432,0,1,0,0,5,1,4,0,0,0,16.0,16.0,37960.0,7327.0,0,16.0,0,16.0,21,11,1,0,16.0,0
3516,4434,0,1,1,4,4,0,2,1,1,0,8.0,8.0,2740.0,0.0,1,8.0,2,8.0,21,4,0,1,8.0,0
3517,4435,0,1,1,3,5,0,1,1,0,0,11.0,11.0,20730.0,0.0,0,11.0,0,11.0,46,9,0,0,11.0,0
3518,4438,1,0,1,2,1,0,1,1,0,0,6.0,6.0,22730.0,778.0,0,6.0,2,6.0,38,6,2,4,6.0,0
3519,4440,0,0,0,1,0,0,0,1,0,0,1.0,1.0,22090.0,0.0,0,1.0,0,1.0,5,6,0,0,1.0,0
3520,4441,0,1,0,3,8,1,0,1,0,0,11.0,11.0,15490.0,0.0,0,11.0,0,11.0,31,6,0,6,11.0,0
3521,4442,0,1,0,1,2,1,5,0,0,1,1.0,1.0,10030.0,0.0,0,1.0,0,1.0,40,17,0,2,1.0,0
3522,4443,0,0,1,2,2,0,5,1,0,0,1.0,1.0,8880.0,6552.0,0,1.0,0,1.0,17,10,3,5,1.0,0
3523,4444,0,1,0,4,5,0,5,1,0,0,9.0,9.0,12020.0,0.0,0,9.0,0,9.0,11,1,0,0,9.0,0
3524,4445,0,0,1,3,7,0,2,1,0,0,5.0,5.0,16420.0,2101.0,0,5.0,0,5.0,47,7,2,3,5.0,0
3525,4446,1,0,1,1,1,1,0,1,0,0,8.0,8.0,24560.0,0.0,0,8.0,2,8.0,33,4,0,0,8.0,0
3526,4447,1,0,1,3,0,0,1,1,0,0,10.0,10.0,12990.0,0.0,1,10.0,3,10.0,22,1,0,1,10.0,0
3527,4448,0,1,1,4,0,1,4,1,0,0,15.0,15.0,40180.0,0.0,0,15.0,0,15.0,62,1,0,0,15.0,0
3528,4450,0,0,0,3,1,1,3,0,0,0,6.0,6.0,18270.0,6856.0,0,6.0,0,6.0,22,6,1,2,6.0,1
3529,4451,0,1,1,1,0,0,0,1,0,0,1.0,1.0,18180.0,0.0,1,1.0,1,1.0,38,13,0,2,1.0,0
3530,4452,0,1,1,0,4,0,2,1,0,0,19.0,19.0,26360.0,5837.0,0,19.0,0,19.0,43,17,3,0,19.0,0
3531,4453,0,0,0,0,3,0,0,1,0,0,13.0,13.0,14330.0,3977.0,0,13.0,0,13.0,33,10,3,4,13.0,1
3532,4454,0,1,0,4,4,0,0,0,0,1,16.0,16.0,14710.0,0.0,0,16.0,0,16.0,62,1,0,0,16.0,0
3533,4455,0,0,0,1,2,0,0,1,0,1,1.0,1.0,13640.0,0.0,0,1.0,0,1.0,24,1,0,1,1.0,0
3534,4457,0,1,0,0,3,0,0,0,1,0,15.0,15.0,14760.0,30076.0,0,15.0,0,15.0,21,1,1,0,15.0,0
3535,4458,1,0,0,3,5,1,3,0,0,0,12.0,12.0,16830.0,26318.0,0,12.0,2,12.0,19,4,1,0,12.0,0
3536,4459,0,1,1,3,0,0,1,1,0,0,5.0,5.0,12950.0,677.0,0,5.0,0,5.0,32,1,2,4,5.0,0
3537,4460,0,1,0,1,8,1,5,0,0,1,11.0,11.0,11030.0,0.0,0,11.0,0,11.0,33,1,0,2,11.0,0
3538,4461,1,0,1,2,1,0,1,1,0,0,6.0,6.0,12750.0,2516.0,0,6.0,2,6.0,44,7,1,0,6.0,1
3539,4462,0,1,1,1,0,1,5,1,0,1,8.0,8.0,27980.0,0.0,0,8.0,0,8.0,30,3,0,2,8.0,0
3540,4464,0,0,0,1,2,0,0,0,0,0,1.0,1.0,10930.0,0.0,0,1.0,0,1.0,55,7,0,0,1.0,1
3541,4465,1,0,0,1,1,0,0,0,1,0,7.0,7.0,13270.0,34233.0,0,7.0,3,7.0,25,1,2,4,7.0,0
3542,4466,0,0,0,0,3,0,0,1,0,0,25.0,25.0,20770.0,0.0,0,25.0,0,25.0,35,1,0,0,25.0,0
3543,4470,0,1,1,3,5,0,1,1,0,0,14.0,14.0,27640.0,0.0,0,14.0,0,14.0,45,1,0,0,14.0,0
3544,4471,0,0,1,1,2,0,1,1,1,0,1.0,1.0,12000.0,6060.0,0,1.0,0,1.0,12,6,1,4,1.0,0
3545,4474,0,0,1,1,0,0,1,1,0,0,9.0,9.0,11560.0,0.0,0,9.0,0,9.0,22,1,0,4,9.0,0
3546,4475,0,0,0,3,1,1,3,0,0,0,13.0,13.0,19530.0,3047.0,0,13.0,0,13.0,41,10,2,1,13.0,0
3547,4477,0,0,0,3,2,0,5,0,0,0,8.0,8.0,10300.0,5236.0,0,8.0,0,8.0,36,4,2,6,8.0,1
3548,4478,0,0,1,4,5,0,1,1,0,0,4.0,4.0,11940.0,0.0,0,4.0,0,4.0,38,12,0,3,4.0,1
3549,4479,0,1,1,3,7,0,0,1,0,1,13.0,13.0,22920.0,0.0,0,13.0,0,13.0,31,3,0,0,13.0,0
3550,4480,0,0,1,4,4,0,1,1,0,0,13.0,13.0,10790.0,0.0,0,13.0,0,13.0,36,1,0,0,13.0,0
3551,4481,0,1,0,3,0,1,4,0,0,1,12.0,12.0,27000.0,0.0,0,12.0,1,12.0,64,4,0,0,12.0,0
3552,4482,0,1,1,0,5,0,2,1,0,0,14.0,14.0,26810.0,0.0,0,14.0,0,14.0,30,7,0,0,14.0,0
3553,4483,0,1,1,4,4,0,2,1,0,0,21.0,21.0,31930.0,0.0,0,21.0,0,21.0,19,4,0,1,21.0,0
3554,4484,0,1,1,1,7,0,1,1,0,1,1.0,1.0,9030.0,0.0,0,1.0,1,1.0,40,1,0,0,1.0,0
3555,4485,0,1,1,4,0,0,1,1,0,0,16.0,16.0,11760.0,11528.0,2,16.0,3,16.0,37,3,4,7,16.0,1
3556,4486,0,0,1,1,1,0,1,1,1,1,1.0,1.0,11690.0,0.0,0,1.0,0,1.0,75,10,0,0,1.0,0
3557,4487,0,1,0,4,5,1,4,0,0,0,11.0,11.0,23170.0,0.0,0,11.0,0,11.0,9,1,0,0,11.0,0
3558,4488,0,0,1,1,1,0,2,1,0,0,13.0,13.0,8240.0,0.0,0,13.0,0,13.0,41,10,0,0,13.0,0
3559,4489,0,1,1,2,8,0,2,1,0,0,6.0,6.0,5800.0,5767.0,0,6.0,2,6.0,15,1,1,9,6.0,1
3560,4490,0,0,1,1,7,0,1,1,0,1,1.0,1.0,8110.0,0.0,0,1.0,0,1.0,30,6,0,3,1.0,0
3561,4491,0,0,1,1,8,1,1,1,0,1,7.0,7.0,10390.0,0.0,0,7.0,0,7.0,41,3,0,0,7.0,0
3562,4492,0,1,1,4,7,0,2,1,0,1,17.0,17.0,1500.0,0.0,0,17.0,0,17.0,51,6,0,1,17.0,0
3563,4493,0,1,0,3,7,0,5,0,0,0,6.0,6.0,7730.0,0.0,0,6.0,0,6.0,64,6,0,1,6.0,0
3564,4494,0,1,1,1,5,1,5,1,0,0,8.0,8.0,17140.0,8410.0,0,8.0,0,8.0,21,6,1,0,8.0,0
3565,4495,0,0,0,0,6,1,4,1,0,0,17.0,17.0,33840.0,0.0,0,17.0,0,17.0,18,1,0,1,17.0,0
3566,4496,1,0,1,2,1,0,1,1,0,0,1.0,1.0,7760.0,5293.0,0,1.0,4,1.0,56,4,1,6,1.0,0
3567,4497,0,1,0,2,1,1,5,0,0,0,1.0,1.0,6420.0,8183.0,2,1.0,3,1.0,77,1,2,1,1.0,1
3568,4498,0,1,1,0,3,0,1,1,0,0,14.0,14.0,42520.0,0.0,0,14.0,0,14.0,37,7,0,0,14.0,0
3569,4499,0,1,0,4,5,1,3,0,0,0,10.0,10.0,19780.0,0.0,0,10.0,0,10.0,22,6,0,0,10.0,0
3570,4501,0,1,1,2,2,0,2,1,0,0,1.0,1.0,3030.0,0.0,0,1.0,0,1.0,31,1,0,0,1.0,1
3571,4502,0,1,1,3,5,0,2,1,0,0,7.0,7.0,4910.0,7244.0,0,7.0,0,7.0,33,4,1,3,7.0,0
3572,4503,0,1,0,2,1,0,0,0,0,1,1.0,1.0,10700.0,0.0,0,1.0,0,1.0,39,3,0,2,1.0,0
3573,4504,0,1,1,1,8,0,1,1,0,1,11.0,11.0,11800.0,0.0,0,11.0,1,11.0,52,7,0,0,11.0,0
3574,4505,0,1,0,1,1,1,5,0,0,0,6.0,6.0,11210.0,7759.0,0,6.0,0,6.0,20,1,2,1,6.0,1
3575,4506,0,0,1,0,3,0,5,1,0,0,19.0,19.0,23140.0,0.0,0,19.0,0,19.0,21,1,0,0,19.0,0
3576,4507,0,1,0,1,8,1,0,1,0,0,1.0,1.0,14990.0,3826.0,3,1.0,3,1.0,39,4,2,3,1.0,1
3577,4508,0,0,0,2,1,0,0,1,0,0,1.0,1.0,14190.0,0.0,0,1.0,0,1.0,49,1,0,0,1.0,0
3578,4510,0,1,1,3,5,0,5,1,0,0,7.0,7.0,16540.0,0.0,2,7.0,2,7.0,26,1,0,1,7.0,0
3579,4511,0,0,0,1,2,0,0,1,0,1,1.0,1.0,13790.0,19596.0,0,1.0,0,1.0,14,1,1,0,1.0,0
3580,4512,0,0,0,2,2,1,4,0,0,1,7.0,7.0,23830.0,3600.0,0,7.0,0,7.0,27,6,2,2,7.0,0
3581,4514,0,1,1,0,7,0,1,1,0,1,9.0,9.0,6700.0,0.0,0,9.0,0,9.0,64,1,0,1,9.0,0
3582,4515,0,1,1,2,2,0,1,1,0,0,8.0,8.0,7660.0,0.0,1,8.0,1,8.0,37,4,0,0,8.0,1
3583,4516,0,1,1,3,2,0,1,1,0,0,10.0,10.0,8810.0,0.0,0,10.0,0,10.0,23,1,0,0,10.0,0
3584,4517,1,0,0,1,2,0,3,1,0,1,1.0,1.0,19550.0,6436.0,1,1.0,3,1.0,61,16,1,3,1.0,1
3585,4518,0,1,1,1,8,1,2,1,0,0,8.0,8.0,8510.0,0.0,0,8.0,1,8.0,26,1,0,0,8.0,0
3586,4519,0,1,1,1,5,0,2,1,0,0,1.0,1.0,14130.0,0.0,0,1.0,0,1.0,37,6,0,0,1.0,0
3587,4520,0,1,1,3,5,0,1,1,0,0,14.0,14.0,6800.0,0.0,0,14.0,0,14.0,25,1,0,0,14.0,0
3588,4522,0,1,0,4,6,0,0,1,0,0,14.0,14.0,14610.0,0.0,0,14.0,0,14.0,21,1,0,0,14.0,0
3589,4523,0,0,0,4,4,0,5,0,0,0,8.0,8.0,7900.0,0.0,0,8.0,0,8.0,25,6,0,0,8.0,0
3590,4524,0,1,0,3,5,0,3,1,0,0,13.0,13.0,17470.0,0.0,0,13.0,0,13.0,20,4,0,3,13.0,0
3591,4525,0,1,0,0,6,1,4,0,0,0,12.0,12.0,57970.0,6375.0,0,12.0,0,12.0,19,1,2,5,12.0,1
3592,4526,0,1,1,1,8,0,2,1,1,0,1.0,1.0,2440.0,31992.0,0,1.0,3,1.0,38,6,1,0,1.0,1
3593,4528,0,0,0,4,6,1,4,1,0,0,21.0,21.0,43960.0,0.0,0,21.0,0,21.0,43,6,0,2,21.0,0
3594,4529,0,0,0,1,8,1,5,0,0,0,1.0,1.0,6200.0,4754.0,0,1.0,0,1.0,59,6,2,8,1.0,1
3595,4531,0,1,0,3,2,0,0,0,0,0,13.0,13.0,14720.0,0.0,0,13.0,0,13.0,41,17,0,1,13.0,0
3596,4534,0,1,0,1,1,1,5,1,0,0,8.0,8.0,10440.0,2018.0,0,8.0,1,8.0,34,10,3,0,8.0,1
3597,4537,0,1,1,1,1,1,1,1,0,0,1.0,1.0,8260.0,0.0,0,1.0,1,1.0,24,10,0,2,1.0,1
3598,4538,0,1,1,1,1,1,2,1,0,0,1.0,1.0,1500.0,2154.0,0,1.0,0,1.0,45,4,3,5,1.0,1
3599,4539,0,1,1,3,7,0,1,1,0,1,7.0,7.0,8550.0,0.0,0,7.0,0,7.0,6,10,0,0,7.0,0
3600,4540,0,1,0,4,4,0,0,1,0,0,16.0,16.0,16180.0,0.0,0,16.0,0,16.0,16,10,0,1,16.0,0
3601,4541,0,1,1,2,2,0,2,1,0,0,1.0,1.0,16180.0,0.0,0,1.0,0,1.0,20,7,0,0,1.0,0
3602,4543,0,1,0,2,2,1,5,0,0,1,1.0,1.0,6400.0,0.0,0,1.0,0,1.0,54,1,0,1,1.0,0
3603,4544,0,0,1,3,0,0,2,1,0,0,9.0,9.0,24320.0,0.0,0,9.0,0,9.0,38,1,0,3,9.0,0
3604,4545,1,0,0,2,8,0,0,1,1,0,5.0,5.0,8450.0,2210.0,0,5.0,2,5.0,34,1,2,0,5.0,1
3605,4546,0,1,1,1,7,0,2,1,0,0,1.0,1.0,11060.0,0.0,0,1.0,1,1.0,39,9,0,1,1.0,1
3606,4547,0,1,1,3,1,1,0,1,0,0,8.0,8.0,12460.0,0.0,0,8.0,2,8.0,25,3,0,5,8.0,0
3607,4548,1,0,1,2,8,0,1,1,1,1,8.0,8.0,12000.0,0.0,4,8.0,5,8.0,38,10,0,3,8.0,1
3608,4549,0,1,0,4,5,1,4,1,1,0,13.0,13.0,44110.0,21533.0,0,13.0,0,13.0,15,6,3,3,13.0,0
3609,4550,0,0,0,1,2,1,5,0,0,1,1.0,1.0,9460.0,0.0,0,1.0,0,1.0,41,4,0,0,1.0,0
3610,4552,0,1,1,2,1,1,5,1,0,1,1.0,1.0,28890.0,0.0,0,1.0,0,1.0,38,4,0,0,1.0,0
3611,4553,1,0,0,3,8,1,0,0,0,0,13.0,13.0,4300.0,6905.0,0,13.0,4,13.0,30,1,1,0,13.0,1
3612,4556,0,0,1,2,2,1,5,1,0,0,1.0,1.0,35610.0,0.0,0,1.0,0,1.0,48,1,0,0,1.0,0
3613,4557,0,1,0,0,6,1,4,0,0,0,10.0,10.0,31490.0,5353.0,0,10.0,0,10.0,19,1,1,0,10.0,0
3614,4558,0,1,1,1,1,0,1,1,0,0,6.0,6.0,7940.0,0.0,3,6.0,3,6.0,5,4,0,2,6.0,0
3615,4559,0,0,1,1,2,0,1,1,0,0,8.0,8.0,9370.0,0.0,0,8.0,0,8.0,13,6,0,2,8.0,0
3616,4560,0,1,0,2,8,1,5,1,1,0,1.0,1.0,7350.0,17009.0,0,1.0,0,1.0,57,4,3,4,1.0,1
3617,4561,0,1,0,4,4,0,0,0,1,0,11.0,11.0,6100.0,0.0,0,11.0,0,11.0,39,6,0,0,11.0,0
3618,4562,0,1,1,1,5,0,1,1,0,0,8.0,8.0,17070.0,0.0,0,8.0,0,8.0,5,1,0,3,8.0,0
3619,4563,1,0,0,3,1,1,4,0,0,0,12.0,12.0,25660.0,0.0,0,12.0,3,12.0,42,4,0,2,12.0,1
3620,4565,0,1,1,4,5,0,2,1,0,0,16.0,16.0,8950.0,0.0,0,16.0,0,16.0,20,7,0,0,16.0,0
3621,4566,0,1,1,3,0,0,1,1,0,0,10.0,10.0,11510.0,6196.0,0,10.0,0,10.0,9,4,2,0,10.0,0
